epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
1,1.8352092231326633,1.6749454372406005,67.17777777981229,63.04,16.23777777777778,11.180000000000007
2,1.509182567448086,1.4437052858352661,54.668888894314236,51.06,8.88666666666667,8.079999999999998
3,1.3110804158316718,1.2841635135650635,47.19333333468967,45.88,5.9800000081380205,6.099999999999994
4,1.1735776041666666,1.2244195888519287,41.99111111789279,42.88,4.6311111178928,5.560000000000002
5,1.0746119274457295,1.1078006960868836,38.12888889702691,40.0,3.808888897026904,3.739999999999995
6,0.987199981657664,1.0118129530906677,34.89333333740234,36.02,3.0644444444444474,3.0999999999999943
7,0.9241955001513164,0.946238982963562,32.46888889295789,33.81999999999999,2.695555565049915,2.780000000000001
8,0.8732231389257643,0.98627232837677,30.57555555962456,33.92,2.3533333346896654,3.480000000000004
9,0.8273519997914632,0.9100370594024658,29.1644444539388,32.42,1.9822222290039093,2.700000000000003
10,0.7977470440864562,0.897151840877533,28.13777778862847,32.22,1.922222223578558,2.6599999999999966
11,0.7651750535541111,0.8005674252510071,26.90444444444445,28.620000000000005,1.7511111192491313,2.0999999999999943
12,0.7351192035463121,0.799822666835785,25.828888895670573,28.540000000000006,1.5622222235785586,2.200000000000003
13,0.7103435036129422,0.811120209980011,25.18000000542534,28.78,1.4622222290039133,1.8799999999999955
14,0.686797653971778,0.7174552907943725,24.162222230360243,25.0,1.4088888956705716,1.6200000000000045
15,0.6635380697462294,0.7012098691940307,23.382222227647574,24.540000000000006,1.326666666666668,1.4200000000000017
16,0.6454376221126981,0.7079961080074311,22.495555562337245,24.86,1.1377777845594608,1.5
17,0.6225567442152236,0.6554377983570099,21.562222226291226,23.28,1.1733333401150219,1.2800000000000011
18,0.60998865281211,0.6821785070419312,21.337777777777774,23.659999999999997,1.0822222290039036,1.3400000000000034
19,0.591267200978597,0.6585105935096741,20.688888888888883,22.540000000000006,0.973333340115019,1.0999999999999943
20,0.5856100656138526,0.65823942527771,20.59333334147135,22.799999999999997,0.8755555555555503,1.0600000000000023
21,0.559495138835907,0.6483744255065917,19.38444444986979,22.620000000000005,0.8466666680230048,1.1599999999999966
22,0.559864036740197,0.6190612370967865,19.626666669379347,22.08,0.8377777777777737,1.0400000000000063
23,0.5392496919631958,0.6097483978748321,18.826666673448344,21.519999999999996,0.7844444444444463,1.0400000000000063
24,0.5282422882715861,0.6211401146411896,18.44444445529514,21.64,0.75555555555556,1.2600000000000051
25,0.5224983556270599,0.589421933889389,18.433333340115013,20.86,0.6955555555555577,0.8799999999999955
26,0.5096309836175706,0.5861618832588196,17.922222229003907,20.620000000000005,0.7000000000000028,0.8400000000000034
27,0.505416054227617,0.6182200558662414,17.604444453938797,21.459999999999994,0.6911111111111126,1.2800000000000011
28,0.49410999859703914,0.5531027724266052,17.20888889567057,19.5,0.6600000013563374,0.7000000000000028
29,0.4892630175696479,0.6041692049264907,17.18222223307292,20.959999999999994,0.6222222290039099,1.2000000000000028
30,0.48271433145735,0.600352211022377,16.908888890245223,21.040000000000006,0.5733333333333377,1.2000000000000028
31,0.47261436201201545,0.5807358451843262,16.557777784559462,20.08,0.5888888956705784,0.980000000000004
32,0.4679835128678216,0.5317331677436828,16.500000008138016,18.78,0.5466666666666669,1.019999999999996
33,0.4570258306291368,0.5678517734050751,16.004444445800786,19.900000000000006,0.5400000000000063,0.7800000000000011
34,0.45265603080325656,0.5362717982769012,15.997777777777785,18.680000000000007,0.5377777777777766,0.8199999999999932
35,0.44601940110524496,0.569085608124733,15.540000002712674,19.939999999999998,0.49777777777778454,0.8400000000000034
36,0.43883195612165665,0.5584325824618339,15.417777779134113,19.42,0.448888888888888,0.9399999999999977
37,0.43932819283803304,0.5386584505081177,15.431111113823789,18.439999999999998,0.5,0.8199999999999932
38,0.4332302178117964,0.5657429365038872,15.304444452582459,19.840000000000003,0.49777777777778454,0.7999999999999972
39,0.4289756101184421,0.5671396589875222,14.975555562337235,19.560000000000002,0.4777777777777743,0.8799999999999955
40,0.41837574401431615,0.5409454989910125,14.644444444444446,18.340000000000003,0.4066666666666663,0.7399999999999949
41,0.417526504723231,0.5743296667575836,14.851111119249126,19.92,0.40222222222222115,0.7399999999999949
42,0.4115775987042321,0.5454544024467468,14.415555558268224,18.840000000000003,0.38666666666667027,0.7000000000000028
43,0.4111149061097039,0.5189146467447281,14.451111115180126,17.739999999999995,0.38666666666667027,0.9599999999999937
44,0.4050855720890893,0.6027008199691772,14.264444455295134,20.599999999999994,0.3844444444444406,1.0799999999999983
45,0.4013876096566518,0.5395016110658646,14.23333334147135,18.659999999999997,0.35555556233724417,0.9200000000000017
46,0.39311538134151036,0.5583356267988682,13.819999999999993,19.340000000000003,0.36444444444444457,0.9000000000000057
47,0.3950480989668104,0.5602420229196549,13.91111112196181,19.319999999999993,0.37111111789279505,1.0799999999999983
48,0.3864690578407711,0.5113755571961403,13.64666667209201,18.299999999999997,0.33555556233723394,0.8199999999999932
49,0.3772943708737691,0.5607703295528889,13.311111120605474,19.480000000000004,0.35333333333333883,0.7800000000000011
50,0.37944618473052977,0.5130294362664223,13.297777777777782,17.980000000000004,0.3755555555555503,0.9000000000000057
51,0.37533119458622405,0.5299352928161621,12.895555562337236,18.260000000000005,0.3199999999999932,0.6599999999999966
52,0.36466829108132254,0.49274173984527586,12.924444445800788,16.939999999999998,0.275555555555556,0.5799999999999983
53,0.36767476396560667,0.5243283338069916,12.924444451226123,17.5,0.2911111111111069,0.7399999999999949
54,0.36507413438691033,0.49670249705314634,13.037777780490458,17.22,0.24222222222222456,0.6200000000000045
55,0.3637496893088023,0.515758874797821,12.782222226291239,17.86,0.27111111111111086,0.9399999999999977
56,0.35434040502972075,0.5383222007393837,12.475555560980908,18.42,0.27111111111111086,0.8799999999999955
57,0.3568100471496582,0.48627102903425695,12.548888890245223,16.620000000000005,0.24222222222222456,0.8199999999999932
58,0.3496131358040704,0.554918439745903,12.224444448513452,18.959999999999994,0.25777777777777544,0.6800000000000068
59,0.3438751794603136,0.5296718942642212,12.144444449869795,17.099999999999994,0.2466666666666697,0.9399999999999977
60,0.34598898072772555,0.5229114826321601,12.111111113823782,17.680000000000007,0.22222222222222854,0.7999999999999972
61,0.3410286482810974,0.5193335320472717,12.260000005425354,17.439999999999998,0.20888888888889312,1.0
62,0.33742315159638725,0.5057952084541321,12.048888891601564,16.900000000000006,0.2600000000000051,0.7399999999999949
63,0.33838648899926077,0.5007292359471321,11.842222229003909,16.760000000000005,0.2666666666666657,0.8199999999999932
64,0.33593521996074255,0.47644971237182615,11.768888892957904,15.920000000000002,0.25555555555556,0.5
65,0.32972090747621324,0.5118097295999527,11.68444444851346,17.78,0.2155555623372436,0.7199999999999989
66,0.3268631084283193,0.5313641343593597,11.504444448513453,17.480000000000004,0.224444444444444,1.0
67,0.3261310683992174,0.5183203060388565,11.466666674804685,17.019999999999996,0.21777778455945906,0.7800000000000011
68,0.323029248213768,0.5297451600551605,11.357777787272141,17.659999999999997,0.20888888888889312,0.8199999999999932
69,0.3212246574189928,0.49735847734808925,11.21555556369357,16.900000000000006,0.22222222222222854,0.7000000000000028
70,0.31669566176732383,0.5106340140700341,11.220000005425348,17.379999999999995,0.20666666666666345,0.7399999999999949
71,0.3195374388800727,0.4913714002132416,11.500000004069008,16.879999999999995,0.1888888888888829,0.5799999999999983
72,0.3110634578069051,0.4953593038082123,10.895555563693577,16.659999999999997,0.19333333333332803,0.6200000000000045
73,0.307794820690155,0.5234899411678314,10.951111111111118,16.620000000000005,0.20222222900390818,0.7999999999999972
74,0.30707701812320287,0.505241453525424,10.995555555555555,16.879999999999995,0.15555555555555145,0.6800000000000068
75,0.30236204596095617,0.5031700223326683,10.686666669379335,16.659999999999997,0.18444444444443775,0.8599999999999994
76,0.30294545985062915,0.4873133249759674,10.82222222493489,16.459999999999994,0.2022222222222183,0.7800000000000011
77,0.2987705267323388,0.5012426568448544,10.602222223578565,16.64,0.15555555555555145,0.8199999999999932
78,0.2989204874250624,0.5132322896242142,10.44666666937934,16.680000000000007,0.16222222222222626,0.8799999999999955
79,0.2960256408823861,0.5181768238246441,10.46222223036024,16.659999999999997,0.19555556233723337,0.8199999999999932
80,0.29548235071500145,0.5263912785947323,10.50888889431424,17.14,0.13333333333333997,0.980000000000004
81,0.2883338702413771,0.5366444392859936,10.151111119249137,17.400000000000006,0.14888888888889085,0.9399999999999977
82,0.2880241151491801,0.5066610597908496,10.235555566406248,16.400000000000006,0.1666666666666714,0.8400000000000034
83,0.28569548443158466,0.49664731273651125,10.217777788628467,15.519999999999996,0.12666666666666515,0.7600000000000051
84,0.28253441994984946,0.4871270617216826,10.073333334689664,16.659999999999997,0.1444444444444457,0.5600000000000023
85,0.2859572047260073,0.502099365735054,10.117777779134116,16.379999999999995,0.1599999999999966,0.8599999999999994
86,0.27879042961332534,0.4890963018298149,9.846666672092013,16.08,0.1511111111111063,0.6400000000000006
87,0.2801204329119788,0.5065748806357384,9.911111111111111,16.400000000000006,0.15555555555555145,0.6800000000000068
88,0.2814263815641403,0.5015284711956978,10.042222231716579,16.64,0.1088888888888846,0.8599999999999994
89,0.2748044685045878,0.5137247658729553,9.860000005425348,16.5,0.13777778455946077,0.8400000000000034
90,0.2734772219551934,0.5201050847053528,9.735555560980899,17.540000000000006,0.14888888888889085,0.8199999999999932
91,0.27011633211771646,0.5093027027845383,9.67333333740234,17.08,0.11555555555555941,0.7600000000000051
92,0.272031090953615,0.4657048018962145,9.848888898383251,15.700000000000003,0.12222222222222001,0.6800000000000068
93,0.27138470595147873,0.47350970621109006,9.673333336046014,15.700000000000003,0.12444444444444969,0.6200000000000045
94,0.2687790086693234,0.4904735130041838,9.653333340115012,16.099999999999994,0.08000000678168817,0.6800000000000068
95,0.26577153889867994,0.5078067296534776,9.3755555609809,17.060000000000002,0.08444444444444343,0.6400000000000006
96,0.26639497369130455,0.5016373361527919,9.504444448513453,16.299999999999997,0.12444444444444969,0.7999999999999972
97,0.26514960934585996,0.4796630182594061,9.371111115180128,15.900000000000006,0.12444444444444969,0.6400000000000006
98,0.25520104235013324,0.48005022975504397,9.088888895670578,16.340000000000003,0.1088888888888846,0.5
99,0.26423212741745844,0.5251712594330311,9.404444455295135,17.040000000000006,0.11111111111111427,0.9200000000000017
100,0.2575895413769616,0.4804622645556927,9.228888892957897,15.840000000000003,0.10444444444443945,0.6599999999999966
101,0.26114096532927616,0.4854486034214497,9.331111116536462,15.579999999999998,0.10444444444443945,0.5799999999999983
102,0.25182355512513055,0.5115781596660613,8.964444444444439,16.620000000000005,0.06888888888889255,0.7000000000000028
103,0.2516711144765218,0.4876094348222017,9.0155555609809,15.840000000000003,0.10222222222222399,0.7800000000000011
104,0.256499215804206,0.48959705811440946,9.091111117892794,15.799999999999997,0.08888888888888857,0.6800000000000068
105,0.25034221125973594,0.5012974160671234,9.040000005425341,16.019999999999996,0.09555555555554918,0.9000000000000057
106,0.25171887162526446,0.5115272577703,9.095555566406247,16.599999999999994,0.09777777777777885,0.5600000000000023
107,0.24661322801907856,0.484635750451684,8.948888892957896,15.36,0.11777777777777487,0.6800000000000068
108,0.24570273264514075,0.4726598247528076,8.844444447157116,14.700000000000003,0.08222222222222797,0.6599999999999966
109,0.24288341754277548,0.4619808019340038,8.662222222222226,15.019999999999996,0.06666666666666288,0.6800000000000068
110,0.24017016293737622,0.5263622412875295,8.557777785915803,16.700000000000003,0.09111111111110404,0.980000000000004
111,0.23617328164842394,0.5020132993400097,8.435555558268234,15.959999999999994,0.07777777777778283,0.7399999999999949
112,0.23551967394616868,0.4927066809386015,8.422222224934899,15.819999999999993,0.0799999999999983,0.5799999999999983
113,0.23909963991641997,0.4867403309106827,8.59333334147135,16.260000000000005,0.07777777777778283,0.8199999999999932
114,0.2313089153342777,0.4782460917830467,8.29555556640625,15.219999999999999,0.06222222222221774,0.6200000000000045
115,0.23627846859561072,0.48986359071731567,8.57777778727214,15.36,0.09333333333333371,0.6800000000000068
116,0.23653170664045545,0.48622871472239493,8.455555562337238,15.280000000000001,0.08888888888888857,0.7000000000000028
117,0.2318716254658169,0.5042659598648548,8.28000000542535,16.459999999999994,0.08444444444444343,0.480000000000004
118,0.2338692264119784,0.47244352860450745,8.293333341471353,15.480000000000004,0.07777777777778283,0.6400000000000006
119,0.22912587388356526,0.485434405182302,8.246666670735678,15.959999999999994,0.060000000000002274,0.7199999999999989
120,0.2301955243428548,0.5353433463931083,8.266666670735674,16.599999999999994,0.06222222222221774,0.6400000000000006
121,0.2379511548254225,0.5111687361955642,8.508888892957899,15.719999999999999,0.08666666666667311,0.7600000000000051
122,0.22440303003523085,0.4854106940448284,7.92666667751736,15.459999999999994,0.07333333333333769,0.6800000000000068
123,0.22130943960613675,0.5278560976982116,8.053333341471358,16.14,0.060000000000002274,0.9200000000000017
124,0.22116751777331034,0.483027060020715,7.931111119249138,15.900000000000006,0.06888888888889255,0.5400000000000063
125,0.22195928897327846,0.49161143847703936,7.948888895670578,15.680000000000007,0.0577777777777726,0.6599999999999966
126,0.22113998062345716,0.5010914808094501,8.017777781846789,16.180000000000007,0.0555555623372328,0.6800000000000068
127,0.21700715527004666,0.48678356390893457,7.780000009494358,15.36,0.060000000000002274,0.6400000000000006
128,0.21725713636742697,0.49064000608325004,7.791111119249138,15.560000000000002,0.05333333333332746,0.6200000000000045
129,0.21310201014412775,0.5016915244340897,7.593333342827691,16.22,0.06222222222221774,0.8599999999999994
130,0.21698954212400648,0.4813911081314087,7.755555565049917,15.219999999999999,0.07111111111110802,0.8599999999999994
131,0.21271707974539864,0.4636110785484314,7.593333333333334,14.780000000000001,0.08444444444444343,0.7000000000000028
132,0.21333725432554881,0.49586176559925077,7.5755555650499105,16.14,0.060000000000002274,0.6200000000000045
133,0.21079781680636936,0.5026889709472656,7.511111121961804,15.920000000000002,0.0577777777777726,0.5400000000000063
134,0.20841438080734676,0.5534333253860474,7.528888891601568,17.340000000000003,0.055555555555557135,0.7399999999999949
135,0.21007709464497037,0.4882196154117584,7.546666677517365,15.459999999999994,0.055555555555557135,0.6200000000000045
136,0.20399613690906102,0.5265861567914486,7.371111111111105,17.019999999999996,0.0488888956705722,0.6400000000000006
137,0.20606888546943664,0.47782369829416277,7.460000005425343,15.439999999999998,0.051111111111111995,0.6400000000000006
138,0.20251611224545374,0.4933560640096664,7.275555565049913,15.120000000000005,0.06888888888889255,0.7399999999999949
139,0.20361962317095864,0.49922154640108346,7.211111120605466,14.879999999999995,0.046666666666666856,0.8400000000000034
140,0.201274038333363,0.4737137395620346,7.282222233072915,15.400000000000006,0.03777777777777658,0.6200000000000045
141,0.2051890464226405,0.4958896393895149,7.277777787272129,15.920000000000002,0.06444444444444741,0.6200000000000045
142,0.19770904043515522,0.4833625244110823,7.057777780490454,15.219999999999999,0.0577777777777726,0.5999999999999943
143,0.1945756253189511,0.49482400778532026,7.05333333740235,15.120000000000005,0.03777777777777658,0.9200000000000017
144,0.19556709260410732,0.4841889936193824,6.980000009494361,15.14,0.04222222222222172,0.7600000000000051
145,0.19506571475929685,0.5266818845033646,6.984444453938806,16.239999999999995,0.0577777777777726,0.7199999999999989
146,0.19806581286854213,0.4716319780331105,7.066666674804694,14.879999999999995,0.04444444444445139,0.9399999999999977
147,0.195227495792177,0.5767780209064484,7.051111120605469,17.739999999999995,0.04222222222222172,0.7800000000000011
148,0.19580343917475806,0.4924908678233624,6.933333334689664,15.599999999999994,0.06444444444444741,0.6800000000000068
149,0.1918100707054138,0.5042162887334823,6.822222226291231,16.0,0.051111111111111995,0.6800000000000068
150,0.19442952983114453,0.5231520460128785,6.94666667616103,15.86,0.051111111111111995,0.8199999999999932
151,0.1946396562072966,0.49566414737552406,6.906666669379334,15.36,0.055555555555557135,0.8199999999999932
152,0.18639493910736507,0.519774306678772,6.637777788628469,16.239999999999995,0.046666666666666856,0.6200000000000045
153,0.18623941424952614,0.5096387574195862,6.633333344184024,15.900000000000006,0.04888888888888232,0.6400000000000006
154,0.18891354709996117,0.4968400899803266,6.728888892957897,15.219999999999999,0.04666667344835673,0.6200000000000045
155,0.18322156044377222,0.4958822052329779,6.6022222303602405,15.280000000000001,0.03777777777777658,0.8799999999999955
156,0.18613603191110822,0.45281612644195557,6.593333342827691,14.040000000000006,0.035555555555561114,0.480000000000004
157,0.1808287244134479,0.5405737562179566,6.495555559624563,16.180000000000007,0.035555555555561114,0.9599999999999937
158,0.18202498994403415,0.5389393262535334,6.5911111151801265,16.340000000000003,0.031111111111115974,0.7600000000000051
159,0.18177193483776516,0.4880377770245075,6.491111121961808,15.060000000000002,0.04444444444445139,0.5400000000000063
160,0.1807929455916087,0.5393202659845352,6.300000002712679,16.78,0.04888888888888232,0.6200000000000045
161,0.1816001135216819,0.5154113334417343,6.462222231716581,15.900000000000006,0.02444444444444116,0.7000000000000028
162,0.1805159353017807,0.4967681434109807,6.528888890245227,15.239999999999995,0.04222222222222172,0.6800000000000068
163,0.17591649742126464,0.5033152301430702,6.335555556911899,14.959999999999994,0.031111111111115974,0.5999999999999943
164,0.1845174173116684,0.5018806474730373,6.608888891601566,15.120000000000005,0.035555555555561114,0.7199999999999989
165,0.17884618724452125,0.4932037593841553,6.242222224934892,14.64,0.04888888888888232,0.7399999999999949
166,0.17197275267971887,0.46715694817006587,6.348888898383251,14.579999999999998,0.026666666666670835,0.6599999999999966
167,0.17324860843287573,0.5366614144578576,6.175555563693578,15.780000000000001,0.031111111111115974,0.8400000000000034
168,0.172127594227261,0.5005119819521904,6.12888889431423,15.180000000000007,0.03333333333333144,0.7600000000000051
169,0.17194506424268086,0.4937103291749954,6.126666670735673,14.560000000000002,0.03333333333333144,0.5999999999999943
170,0.166552543551392,0.490890348752588,5.960000001356335,14.480000000000004,0.03777777777777658,0.7399999999999949
171,0.16924087163209914,0.5050517319604755,6.075555555555553,14.980000000000004,0.04222222222222172,0.7999999999999972
172,0.16711620916790432,0.4902838437039405,6.011111119249136,14.760000000000005,0.01999999999999602,0.7199999999999989
173,0.17248120289113786,0.5299331226348877,6.151111121961804,15.36,0.03777777777777658,0.7399999999999949
174,0.1645517589039273,0.4929555354833603,5.906666669379334,14.340000000000003,0.02444444444444116,0.7800000000000011
175,0.16638362866507636,0.507396975056827,6.040000005425341,14.700000000000003,0.03333333333333144,0.9000000000000057
176,0.16353848737478255,0.4963452249720693,5.764444452582467,15.099999999999994,0.01999999999999602,0.6599999999999966
177,0.1645583503988054,0.48556617368459704,5.9133333360460085,14.739999999999995,0.01999999999999602,0.37999999999999545
178,0.16192205813593336,0.512486143733561,5.748888891601567,15.700000000000003,0.017777777777780557,0.480000000000004
179,0.16115289272202385,0.5375849042415619,5.773333336046008,15.459999999999994,0.03333333333333144,0.8599999999999994
180,0.16027401637501187,0.5030152337536216,5.686666670735676,14.879999999999995,0.02444444444444116,0.6200000000000045
181,0.16188764237827724,0.5273112401992083,5.884444444444441,15.260000000000005,0.0288888888888863,0.6800000000000068
182,0.15457079498105578,0.49056298849582675,5.551111113823779,14.760000000000005,0.026666666666670835,0.6200000000000045
183,0.15722496038542855,0.534205430060625,5.57555556369357,15.340000000000003,0.022222222222225696,0.7399999999999949
184,0.15434783875677321,0.5215997928977013,5.617777783203124,15.280000000000001,0.03333333333333144,0.6599999999999966
185,0.15316315628157723,0.510401747071743,5.535555556911888,15.36,0.02444444444444116,0.6200000000000045
186,0.15193497534857855,0.5209796569600701,5.460000005425343,15.019999999999996,0.0288888888888863,0.5799999999999983
187,0.15191728326744502,0.5266549457043409,5.502222230360246,15.540000000000006,0.026666666666670835,0.5
188,0.1543515435801612,0.505124496165663,5.540000001356333,14.519999999999996,0.011111111111105743,0.7000000000000028
189,0.16272281423144871,0.5012945888847112,5.871111121961803,15.120000000000005,0.0288888888888863,0.5799999999999983
190,0.15056551699638368,0.5108889278590679,5.413333344184025,15.14,0.024444451226131036,0.8599999999999994
191,0.14997090194225313,0.5093199521139264,5.308888890245228,15.14,0.022222222222225696,0.519999999999996
192,0.14804682489501106,0.5005641095802188,5.300000004069005,14.86,0.024444451226131036,0.5799999999999983
193,0.15042000429630278,0.5083575481951237,5.486666669379346,15.040000000000006,0.026666666666670835,0.5999999999999943
194,0.14457739599545796,0.4919258422166109,5.2377777886284775,14.64,0.02444444444444116,0.7199999999999989
195,0.14625607173310387,0.5198021678209305,5.202222223578559,14.599999999999994,0.0288888888888863,0.6400000000000006
196,0.14370233808755875,0.5656035010308027,5.1288888956705705,16.14,0.011111111111105743,0.7399999999999949
197,0.14866469660401344,0.5293730624347925,5.437777777777782,15.599999999999994,0.03333333333333144,0.7199999999999989
198,0.14273245634502835,0.5102578437745571,5.16444444851345,14.540000000000006,0.017777777777780557,0.5799999999999983
199,0.1437436212327745,0.5128950939655303,5.124444453938807,14.780000000000001,0.008888888888890278,0.6800000000000068
200,0.14163702093495262,0.515774821543321,5.048888892957905,15.239999999999995,0.02444444444444116,0.7600000000000051
201,0.13980451497104432,0.5139870436295867,5.07111111382379,14.700000000000003,0.011111111111105743,0.7399999999999949
202,0.14259632573657566,0.4923518865942955,5.080000009494356,14.340000000000003,0.01999999999999602,0.5600000000000023
203,0.14095032016966078,0.5130314964147284,5.106666676161026,14.659999999999997,0.022222222222225696,0.5600000000000023
204,0.14306578401989406,0.5390310853928327,5.075555558268235,15.180000000000007,0.035555555555561114,0.8599999999999994
205,0.13517615050209894,0.5239297875404358,4.857777781846792,15.019999999999996,0.02444444444444116,0.6800000000000068
206,0.13266653374301063,0.5088758306417615,4.664444447157123,14.239999999999995,0.013333333333335418,0.5400000000000063
207,0.1371358063671324,0.5210527826637029,4.966666676161026,14.659999999999997,0.03333333333333144,0.7000000000000028
208,0.13569540346993342,0.48783045749664306,4.817777780490445,13.920000000000002,0.022222222222225696,0.45999999999999375
209,0.1334287548383077,0.51477266459167,4.7644444539388076,14.700000000000003,0.01999999999999602,0.6800000000000068
210,0.13223079799016316,0.5093258231326938,4.804444445800783,15.120000000000005,0.008888888888890278,0.5999999999999943
211,0.13388835198614332,0.5185647355496883,4.873333336046002,14.719999999999999,0.022222222222225696,0.7000000000000028
212,0.1331404672516717,0.5505158175677061,4.726666677517358,15.079999999999998,0.024444451226131036,0.6400000000000006
213,0.13075869569513532,0.5147812632262707,4.6333333414713564,14.36,0.015555555555550882,0.7800000000000011
214,0.12710230521096125,0.5377777694106102,4.593333337402342,15.159999999999997,0.01999999999999602,0.7800000000000011
215,0.13256695654657152,0.5017962774515152,4.713333342827696,14.420000000000002,0.013333333333335418,0.7399999999999949
216,0.12804728814760843,0.505749055787921,4.446666673448348,14.620000000000005,0.008888888888890278,0.5999999999999943
217,0.1271743417872323,0.5568420641511679,4.542222224934889,15.64,0.013333333333335418,1.0400000000000063
218,0.12302893539799584,0.5046540938854217,4.408888892957904,13.920000000000002,0.015555555555550882,0.6800000000000068
219,0.1267064334101147,0.5371074228525162,4.624444453938807,15.180000000000007,0.017777777777780557,0.5
220,0.12754068145751954,0.5305079458124936,4.524444452582472,14.540000000000006,0.015555555555550882,0.5400000000000063
221,0.12567172883881464,0.5489123168095946,4.486666669379346,15.5,0.011111111111105743,0.7399999999999949
222,0.1209517978866895,0.5393453205287456,4.311111112467444,14.86,0.006666666666660603,0.6800000000000068
223,0.11942903867297702,0.5317467965140938,4.233333336046002,15.060000000000002,0.008888888888890278,0.8799999999999955
224,0.12067102617687649,0.5313354563891888,4.286666674804692,15.239999999999995,0.011111111111105743,0.5400000000000063
225,0.12105112244553036,0.5280866796731949,4.364444445800785,14.099999999999994,0.017777784559456222,0.6400000000000006
226,0.11845874169667561,0.5838289541184902,4.193333340115018,15.079999999999998,0.011111111111105743,1.019999999999996
227,0.11397251387569639,0.5243678029984236,3.942222224934895,14.480000000000004,0.013333333333335418,0.6400000000000006
228,0.11572686288356782,0.562629736403469,4.160000004069005,15.840000000000003,0.006666666666660603,0.7600000000000051
229,0.11586706241501703,0.5126135874211788,4.135555558268223,14.579999999999998,0.008888888888890278,0.5999999999999943
230,0.11816705300013225,0.46990852717012166,4.19333333604601,13.519999999999996,0.01999999999999602,0.5999999999999943
231,0.11828245755566491,0.5285479893326759,4.188888897026914,14.439999999999998,0.013333333333335418,0.7000000000000028
232,0.11928977806038327,0.5210916484832764,4.255555562337236,14.420000000000002,0.006666666666660603,0.8599999999999994
233,0.11494467854499817,0.535053626537323,4.133333342827697,14.819999999999993,0.002222222222215464,0.7199999999999989
234,0.11280701317257351,0.5241683437943458,4.086666672092008,14.560000000000002,0.015555555555550882,0.7800000000000011
235,0.11778209243880378,0.5384044931588694,4.204444455295132,14.260000000000005,0.013333333333335418,0.7999999999999972
236,0.11063684322039287,0.5171297398507595,3.971111120605471,14.739999999999995,0.006666666666660603,0.6800000000000068
237,0.11074937209553189,0.4966083737015724,4.020000004069004,14.420000000000002,0.004444444444445139,0.8199999999999932
238,0.11073639482392206,0.48762867522239683,3.9422222330729113,14.019999999999996,0.006666666666660603,0.5600000000000023
239,0.10717841107845306,0.5354043067112565,3.868888891601557,14.620000000000005,0.006666666666660603,0.5999999999999943
240,0.11179789600107405,0.5101159380018712,3.9555555582682302,14.079999999999998,0.013333333333335418,0.6200000000000045
241,0.10483089958760473,0.5073815330278129,3.708888895670569,13.939999999999998,0.006666666666660603,0.6400000000000006
242,0.11068363012737698,0.4920658434979618,4.000000009494357,14.379999999999995,0.008888888888890278,0.6200000000000045
